#loc_id;ags;ascii;name;lat;lon;amt;plz;vorwahl;einwohner;flaeche;kz;typ;level;of;invalid
23053;03254027;RHEDEN;Rheden;52.05801;9.78710999999998;Samtgemeinde Gronau;31039;05182;1208;15;HI;Gemeinde;6;572;
23564;03254028;SARSTEDT;Sarstedt;52.23726;9.85436000000004;;31157;05066;18237;43;HI;Stadt;6;572;
23655;03254029;SCHELLERTEN;Schellerten;52.18731;10.10231;;31174;05123;8701;80;HI;Gemeinde;6;572;
24158;03254030;SEHLEM;Sehlem, Niedersachsen;52.01138;9.97483;Samtgemeinde Lamspringe;31196;05060;980;13;HI;Gemeinde;6;572;
24234;03254031;SIBBESSE;Sibbesse;52.05424;9.90237000000002;Samtgemeinde Sibbesse;31079;05065;2800;18;HI;Gemeinde;6;572;
24321;03254032;SOEHLDE;Söhlde;52.189192740531;10.2322475238038;;31185;05129;8438;57;HI;Gemeinde;6;572;
26049;03254033;WESTFELD;Westfeld bei Alfeld, Leine;52.04222;9.91310999999996;Samtgemeinde Sibbesse;31079;05065;932;13;HI;Gemeinde;6;572;
26279;03254034;WINZENBURG;Winzenburg;51.93778;9.93839000000003;Samtgemeinde Freden;31088;05184;847;17;HI;Gemeinde;6;572;
26427;03254035;WOLTERSHAUSEN;Woltershausen;51.97364;9.95758000000001;Samtgemeinde Lamspringe;31099;05183;906;16;HI;Gemeinde;6;572;
15326;03254036;COPPENGRAVE;Coppengrave;51.98602;9.72438;Samtgemeinde Duingen;31091;05185;767;3;HI;Gemeinde;6;572;
15882;03254037;DUINGEN;Duingen;52.00522;9.69731000000002;Samtgemeinde Duingen;31089;05185;3029;31;HI;Flecken;6;572;
18694;03254038;HOYERSHAUSEN;Hoyershausen;52.01921;9.75323000000003;Samtgemeinde Duingen;31093;05185;524;15;HI;Gemeinde;6;572;
20616;03254039;MARIENHAGEN;Marienhagen bei Alfeld, Leine;52.03701;9.68651999999997;Samtgemeinde Duingen;31094;05185;888;6;HI;Gemeinde;6;572;
25764;03254040;WEENZEN;Weenzen;52.02089;9.67231000000004;Samtgemeinde Duingen;31096;05185;471;4;HI;Gemeinde;6;572;
576;03255;HOLZMINDEN;Holzminden;51.890109375;9.5421871875;;;;;574;HOL;Kreis;5;175;
13727;03255001;ARHOLZEN;Arholzen;51.8666;9.57041000000004;Samtgemeinde Stadtoldendorf;37627;05532;456;5;HOL;Gemeinde;6;576;
14441;03255002;BEVERN;Bevern, Kreis Holzminden;51.8574;9.49436000000003;Samtgemeinde Bevern;37639;05531;4390;33;HOL;Flecken;6;576;
14658;03255003;BODENWERDER;Bodenwerder;51.97991;9.50916000000007;Samtgemeinde Bodenwerder;37619;05533;6337;29;HOL;Stadt;6;576;
14717;03255004;BOFFZEN;Boffzen;51.7319297182521;9.448346746521;Samtgemeinde Boffzen;37691;05271;3171;8;HOL;Gemeinde;6;576;
14962;03255005;BREVOERDE;Brevörde;51.9121468496109;9.42988792602546;Samtgemeinde Polle;37647;05535;823;14;HOL;Gemeinde;6;576;
15471;03255007;DEENSEN;Deensen;51.8597141557715;9.59413282936112;Samtgemeinde Stadtoldendorf;37627;05532;1647;11;HOL;Gemeinde;6;576;
15496;03255008;DELLIGSEN;Delligsen;51.94123;9.80201;;31073;05187;9101;36;HOL;Flecken;6;576;
15521;03255009;DERENTAL;Derental;51.69517;9.43173000000002;Samtgemeinde Boffzen;37691;05271;751;9;HOL;Gemeinde;6;576;
15583;03255010;DIELMISSEN;Dielmissen;51.97022;9.60723000000007;Samtgemeinde Eschershausen;37633;05534;858;7;HOL;Gemeinde;6;576;
16055;03255012;EIMEN;Eimen;51.87725;9.78065000000004;Samtgemeinde Eschershausen;37632;05565;1127;16;HOL;Gemeinde;6;576;
16330;03255013;ESCHERSHAUSEN;Eschershausen, Ith;51.9296;9.63922000000002;Samtgemeinde Eschershausen;37632;05534;4086;24;HOL;Stadt;6;576;
16758;03255014;FUERSTENBERG;Fürstenberg, Weser;51.72876;9.40271000000007;Samtgemeinde Boffzen;37699;05271;1326;3;HOL;Gemeinde;6;576;
17204;03255015;GOLMBACH;Golmbach;51.89975;9.54498000000001;Samtgemeinde Bevern;37640;05532;1060;16;HOL;Gemeinde;6;576;
17814;03255016;HALLE;Halle, Kreis Holzminden;51.99053;9.56191000000001;Samtgemeinde Bodenwerder;37620;05533;1858;29;HOL;Gemeinde;6;576;
18045;03255017;HEHLEN;Hehlen bei Holzminden;51.98538;9.47024999999996;Samtgemeinde Bodenwerder;37619;05533;2172;22;HOL;Gemeinde;6;576;
18102;03255018;HEINADE;Heinade;51.83916;9.63291000000004;Samtgemeinde Stadtoldendorf;37627;05532;1085;9;HOL;Gemeinde;6;576;
18116;03255019;HEINSEN;Heinsen, Weser;51.8838297998633;9.43556159790046;Samtgemeinde Polle;37649;05535;1007;19;HOL;Gemeinde;6;576;
18316;03255020;HEYEN;Heyen, Kreis Holzminden;52.00787;9.50481000000002;Samtgemeinde Bodenwerder;37619;05533;550;8;HOL;Gemeinde;6;576;
18578;03255021;HOLENBERG;Holenberg;51.90987;9.58590000000004;Samtgemeinde Bevern;37642;05532;479;7;HOL;Gemeinde;6;576;
18610;03255022;HOLZEN;Holzen, Kreis Holzminden;51.9343;9.66766000000007;Samtgemeinde Eschershausen;37632;05534;721;7;HOL;Gemeinde;6;576;
18626;03255023;HOLZMINDEN;Holzminden;51.82612;9.46006;;37603;05531;20866;88;HOL;Stadt;6;576;
19267;03255025;KIRCHBRAK;Kirchbrak;51.96307;9.57236;Samtgemeinde Bodenwerder;37619;05533;1191;18;HOL;Gemeinde;6;576;
20008;03255026;LAUENFOERDE;Lauenförde;51.65954;9.38643000000002;Samtgemeinde Boffzen;37697;05271;2686;17;HOL;Flecken;6;576;
20141;03255027;LENNE;Lenne am Solling;51.89509;9.68154000000004;Samtgemeinde Stadtoldendorf;37627;05532;782;6;HOL;Gemeinde;6;576;
20459;03255028;LUEERDISSEN;Lüererdissen am Ith;51.9522218143122;9.62542473022461;Samtgemeinde Eschershausen;37635;05534;498;7;HOL;Gemeinde;6;576;
21309;03255030;NEGENBORN;Negenborn bei Holzminden;51.89154;9.57190;Samtgemeinde Bevern;37643;05532;814;10;HOL;Gemeinde;6;576;
22253;03255031;OTTENSTEIN;Ottenstein, Niedersachsen;51.9458205748092;9.4083255767822;Samtgemeinde Polle;31868;05286;1357;33;HOL;Flecken;6;576;
22351;03255032;PEGESTORF;Pegestorf;51.92787;9.49818000000005;Samtgemeinde Bodenwerder;37619;05533;530;8;HOL;Gemeinde;6;576;
22556;03255033;POLLE;Polle, Weser;51.8979874515922;9.40317573547361;Samtgemeinde Polle;37647;05535;1290;21;HOL;Flecken;6;576;
24446;03255034;STADTOLDENDORF;Stadtoldendorf;51.8826255600708;9.62837066650388;Samtgemeinde Stadtoldendorf;37627;05532;6360;25;HOL;Stadt;6;576;
25330;03255035;VAHLBRUCH;Vahlbruch;51.92079;9.34099;Samtgemeinde Polle;37647;05535;549;14;HOL;Gemeinde;6;576;
25670;03255036;WANGELNSTEDT;Wangelnstedt;51.8691114290211;9.6879648571778;Samtgemeinde Stadtoldendorf;37627;05532;721;15;HOL;Gemeinde;6;576;
583;03256;NIENBURG;Nienburg (Weser);52.6118472972972973;9.1553301351351351;;;;;1400;NI;Kreis;5;175;
14054;03256001;BALGE;Balge;52.71840;9.18648;Samtgemeinde Marklohe;31609;05022;1876;33;NI;Gemeinde;6;583;
14508;03256002;BINNEN;Binnen;52.6193;9.13230999999996;Samtgemeinde Liebenau;31619;05023;1034;25;NI;Gemeinde;6;583;
15111;03256003;BUECKEN;Bücken bei Hoya;52.77950;9.13844;Samtgemeinde Grafschaft Hoya;27333;04251;2267;32;NI;Flecken;6;583;
15591;03256004;DIEPENAU;Diepenau;52.42176;8.73274000000004;Samtgemeinde Uchte;31603;05775;4105;70;NI;Flecken;6;583;
15795;03256005;DRAKENBURG;Drakenburg;52.6911674248685;9.22883532806395;Samtgemeinde Heemsen;31623;05024;1723;12;NI;Flecken;6;583;
16364;03256006;ESTORF;Estorf, Weser;52.5925;9.14739;Samtgemeinde Landesbergen;31629;05025;1752;20;NI;Gemeinde;6;583;
27086;03256006;ESTORF;Estorf;52.5881;9.1415;Samtgemeinde Landesbergen;31629;;;;NI;;8;16364;
27085;03256006;LEESERINGEN;Leeseringen;52.59750;9.15328;Samtgemeinde Landesbergen;31629;;;;NI;;8;16364;
16410;03256007;EYSTRUP;Eystrup;52.77640;9.21752;Samtgemeinde Eystrup;27324;04254;3242;24;NI;Gemeinde;6;583;
16822;03256008;GANDESBERGEN;Gandesbergen;52.76020;9.22270;Samtgemeinde Eystrup;27324;04254;478;7;NI;Gemeinde;6;583;
17746;03256009;HAEMELHAUSEN;Hämelhausen;52.78040;9.28035;Samtgemeinde Eystrup;27324;04254;570;9;NI;Gemeinde;6;583;
17956;03256010;HASSEL;Hassel (Weser);52.80240;9.20549;Samtgemeinde Eystrup;27324;04254;1810;18;NI;Gemeinde;6;583;
17949;03256011;HASSBERGEN;Haßbergen;52.72960;9.23009;Samtgemeinde Heemsen;31626;05024;1562;17;NI;Gemeinde;6;583;
18038;03256012;HEEMSEN;Heemsen;52.70526;9.25217999999995;Samtgemeinde Heemsen;31622;05024;1723;39;NI;Gemeinde;6;583;
27090;03256012;ANDERTEN;Anderten, Kreis Nienburg, Weser;52.7396039305149;9.32181539154055;Samtgemeinde Heemsen;31622;;;;NI;;8;18038;
27089;03256012;GADESBUENDEN;Gadesbünden;52.71419;9.27610000000004;Samtgemeinde Heemsen;31622;;;;NI;;8;18038;
27088;03256012;HEEMSEN;Heemsen;52.74270;9.26335;Samtgemeinde Heemsen;31622;;;;NI;;8;18038;
27087;03256012;LICHTENMOOR;Lichtenmoor;52.70553;9.30554000000006;Samtgemeinde Heemsen;31622;;;;NI;;8;18038;
18331;03256013;HILGERMISSEN;Hilgermissen;52.84420;9.15605;Samtgemeinde Grafschaft Hoya;27318;04256;2238;54;NI;Gemeinde;6;583;
18692;03256014;HOYA;Hoya, Weser;52.80650;9.13957;Samtgemeinde Grafschaft Hoya;27318;04251;3914;8;NI;Stadt;6;583;
18693;03256015;HOYERHAGEN;Hoyerhagen;52.82890;9.08564;Samtgemeinde Grafschaft Hoya;27318;04251;992;23;NI;Gemeinde;6;583;
18760;03256016;HUSUM;Husum, Kreis Nienburg;52.56494;9.25058000000001;Samtgemeinde Landesbergen;31632;05025;2130;40;NI;Gemeinde;6;583;
19884;03256017;LANDESBERGEN;Landesbergen;52.55833;9.12719000000004;Samtgemeinde Landesbergen;31628;05025;2879;42;NI;Gemeinde;6;583;
27084;03256017;BROKELOH;Brokeloh;52.54630;9.20846;Samtgemeinde Landesbergen;31628;;;;NI;;8;19884;
27082;03256017;HEIDHAUSEN;Heidhausen;52.54270;9.14445;Samtgemeinde Landesbergen;31628;;;;NI;;8;19884;
27081;03256017;LANDESBERGEN;Landesbergen;52.5625;9.12458;;31628;;;;NI;;8;19884;
27083;03256017;HAHNENBERG;Hahnenberg, Kreis Nienburg, Weser;52.53060;9.12311;Samtgemeinde Landesbergen;31628;;;;NI;;8;19884;
20063;03256018;LEESE;Leese, Weser;52.50448;9.11532999999997;Samtgemeinde Landesbergen;31633;05025;1791;30;NI;Gemeinde;6;583;
20207;03256019;LIEBENAU;Liebenau, Kreis Nienburg;52.6063866410104;9.08711796295165;Samtgemeinde Liebenau;31618;05023;4119;23;NI;Flecken;6;583;
20294;03256020;LINSBURG;Linsburg;52.59313;9.30458999999996;Samtgemeinde Steimbke;31636;05027;1031;24;NI;Gemeinde;6;583;
20639;03256021;MARKLOHE;Marklohe;52.662384248725;9.15183294708254;Samtgemeinde Marklohe;31608;05021;4465;33;NI;Gemeinde;6;583;
21721;03256022;NIENBURG;Nienburg (Weser);52.64930;9.23655;;31582;05021;32691;64;NI;Stadt;6;583;
27076;03256022;ERICHSHAGEN-WOELPE;Erichshagen-Wölpe;52.66450;9.24487;;31582;05021;4132;;NI;Ortsteil;8;21721;
27075;03256022;HOLTORF;Holtorf, Weser;52.67570;9.22713;;31582;05021;;;NI;Ortsteil;8;21721;
27074;03256022;LANGENDAMM;Langendamm, Kreis Nienburg, Weser;52.61730;9.26039;;31582;05021;;;NI;Ortsteil;8;21721;
27091;03256022;NIENBURG;Nienburg (Weser);52.63970;9.21383;;31582;05021;;;NI;Ortsteil;8;21721;
22368;03256023;PENNIGSEHL;Pennigsehl;52.64780;9.02979;Samtgemeinde Liebenau;31621;05028;1309;24;NI;Gemeinde;6;583;
22733;03256024;RADDESTORF;Raddestorf;52.45520;8.96346;Samtgemeinde Uchte;31604;05765;2161;42;NI;Gemeinde;6;583;
22891;03256025;REHBURG-LOCCUM;Rehburg-Loccum;52.4508;9.20787;;31547;05037;11054;100;NI;Stadt;6;583;
26930;03256025;BAD REHBURG;Bad Rehburg;52.43820;9.21509;;31547;;;;NI;;8;22891;
27073;03256025;LOCCUM;Loccum;52.4539;9.14592;;31547;;;;NI;;8;22891;
27072;03256025;MUENCHEHAGEN;Münchehagen;52.43950;9.18860;;31547;;;;NI;;8;22891;
27071;03256025;REHBURG;Rehburg;52.47521;9.22946999999999;;31547;;;;NI;;8;22891;
27070;03256025;WINZLAR;Winzlar;52.44760;9.26071;;31547;;;;NI;;8;22891;
23187;03256026;RODEWALD;Rodewald;52.66580;9.48212;Samtgemeinde Steimbke;31637;05074;2743;60;NI;Gemeinde;6;583;
23264;03256027;ROHRSEN;Rohrsen, Kreis Nienburg;52.70990;9.23231;Samtgemeinde Heemsen;31627;05024;1034;5;NI;Gemeinde;6;583;
24080;03256028;SCHWERINGEN;Schweringen;52.74810;9.18352;Samtgemeinde Grafschaft Hoya;27324,27333;04251;886;20;NI;Gemeinde;6;583;
24507;03256029;STEIMBKE;Steimbke;52.66220;9.40414;Samtgemeinde Steimbke;31634;05026;2492;63;NI;Gemeinde;6;583;
27080;03256029;LICHTENHORST;Lichtenhorst;52.71880;9.40156;Samtgemeinde Steimbke;31634;;;;NI;;8;24507;
27079;03256029;STEIMBKE;Steimbke;52.65550;9.39121;Samtgemeinde Steimbke;31634;;;;NI;;8;24507;
27077;03256029;WENDENBORSTEL;Wendenborstel;52.64690;9.43482;Samtgemeinde Steimbke;31634;;;;NI;;8;24507;
24609;03256030;STEYERBERG;Steyerberg;52.58460;8.99484;;31595;05764;5388;102;NI;Flecken;6;583;
27069;03256030;DEBLINGHAUSEN;Deblinghausen;52.59382;8.96942000000001;;31595;;;;NI;;8;24609;
27068;03256030;DUEDINGHAUSEN;Düdinghausen, Kreis Nienburg, Weser;52.57860;8.97081;;31595;;;;NI;;8;24609;
27067;03256030;STEYERBERG;Steyerberg;52.56790;9.02598;;31595;;;;NI;;8;24609;
27066;03256030;VOIGTEI;Voigtei;52.60830;8.92252;;31595;;;;NI;;8;24609;
27065;03256030;WELLIE;Wellie;52.57550;9.07896;;31595;;;;NI;;8;24609;
24627;03256031;STOECKSE;Stöckse;52.63570;9.33874;Samtgemeinde Steimbke;31638;05026;1425;39;NI;Gemeinde;6;583;
27078;03256031;WENDEN;Wenden, Kreis Nienburg, Weser;52.62760;9.38899;Samtgemeinde Steimbke;31638,31634;;;;NI;;8;24627;
24650;03256032;STOLZENAU;Stolzenau, Weser;52.50790;9.03611;;31592;05761;7588;65;NI;Gemeinde;6;583;
27059;03256032;ANEMOLTER;Anemolter;52.54540;9.07013;;31592;;;;NI;;8;27057;
27064;03256032;DIETHE;Diethe bei Stolzenau, Weser;52.47360;9.00832;;31592;;;;NI;;8;24650;
27063;03256032;FRESTORF;Frestorf bei Stolzenau, Weser;52.48570;9.00390;;31592;;;;NI;;8;24650;
27062;03256032;HIBBEN;Hibben, Weser;52.50230;9.02892;;31592;;;;NI;;8;24650;
27061;03256032;HOLZHAUSEN;Holzhausen, Weser;52.52070;9.05688;;31592;;;;NI;;8;24650;
27060;03256032;MUESLERINGEN;Müsleringen;52.48930;9.02745;;31592;;;;NI;;8;24650;
27056;03256032;NENDORF;Nendorf bei Stolzenau, Weser;52.49969;8.98613;;31592;;;;NI;;8;24650;
27058;03256032;SCHINNA;Schinna;52.53640;9.07307;;31592;;;;NI;;8;27057;
27055;03256032;STOLZENAU;Stolzenau;52.51719;9.06996000000004;;31592;;;;NI;;8;24650;
27057;03256032;ANEMOLTER-SCHINNA;Anemolter-Schinna;52.54090;9.07160;;31592;;;;NI;;8;24650;
25159;03256033;UCHTE;Uchte;52.49920;8.90905;Samtgemeinde Uchte;31600;05763;4987;91;NI;Flecken;6;583;
25699;03256034;WARMSEN;Warmsen;52.45252;8.84962999999993;Samtgemeinde Uchte;31606;05767;3553;82;NI;Gemeinde;6;583;
25708;03256035;WARPE;Warpe;52.74040;9.10518;Samtgemeinde Grafschaft Hoya;27333;04251;782;20;NI;Gemeinde;6;583;
26153;03256036;WIETZEN;Wietzen;52.71030;9.07340;Samtgemeinde Marklohe;31613;05022;2263;40;NI;Gemeinde;6;583;
586;03257;SCHAUMBURG;Schaumburg;52.2939525;9.2145336875;;;;;674;SHG;Kreis;5;175;
13427;03257001;AHNSEN;Ahnsen bei Stadthagen;52.25603;9.09613999999999;Samtgemeinde Eilsen;31708;05722;1162;3;SHG;Gemeinde;6;586;
13700;03257002;APELERN;Apelern;52.30230;9.31588;Samtgemeinde Rodenberg;31552;05043;2625;25;SHG;Gemeinde;6;586;
26929;03257002;APELERN;Apelern;52.28950;9.33355;Samtgemeinde Rodenberg;31552;;;;SHG;;8;13700;
26977;03257002;GROSS HEGESDORF;Groß Hegesdorf;52.30880;9.30650;Samtgemeinde Rodenberg;31552;;;;SHG;;8;13700;
26928;03257002;KLEINHEGESDORF;Kleinhegesdorf;52.31780;9.32185;Samtgemeinde Rodenberg;31552;;;;SHG;;8;13700;
26927;03257002;LYHREN;Lyhren;52.30070;9.31893;Samtgemeinde Rodenberg;31552;;;;SHG;;8;13700;
26926;03257002;REINSDORF;Reinsdorf, Kreis Grafschaft Schaumburg;52.28950;9.28969;Samtgemeinde Rodenberg;31552;;;;SHG;;8;13700;
26925;03257002;SOLDORF;Soldorf;52.30790;9.32477;Samtgemeinde Rodenberg;31552;;;;SHG;;8;13700;
13806;03257003;AUETAL;Auetal;52.24030;9.23321;;31749;05753;6549;62;SHG;Gemeinde;6;586;
26855;03257003;ALTENHAGEN;Altenhagen, Kreis Grafschaft Schaumburg;52.26110;9.05723;;31749;;;;SHG;;8;13806;
26853;03257003;ANTENDORF;Antendorf;52.24050;9.29261;;31749;;;;SHG;;8;13806;
26866;03257003;BERNSEN;Bernsen, Kreis Grafschaft Schaumburg;52.22110;9.17053;;31749;;;;SHG;;8;13806;
26859;03257003;BORSTEL;Borstel, Kreis Grafschaft Schaumburg;52.22920;9.19466;;31749;;;;SHG;;8;13806;
26876;03257003;ESCHER;Escher;52.23730;9.26702;;31749;;;;SHG;;8;13806;
27267;03257003;HATTENDORF;Hattendorf, Kreis Grafschaft Schaumburg;52.23460;9.28238;;31749;;;;SHG;;8;13806;
27246;03257003;KATHRINHAGEN;Kathrinhagen;52.23640;9.20635;;31749;;;;SHG;;8;13806;
26976;03257003;KLEIN HOLTENSEN;Klein Holtensen;52.26110;9.28676;;31749;;;;SHG;;8;13806;
27190;03257003;POGGENHAGEN;Poggenhagen bei Rinteln;52.22880;9.20562;;31749;;;;SHG;;8;13806;
27187;03257003;RADEN;Raden, Kreis Grafschaft Schaumburg;52.22970;9.31015;;31749;;;;SHG;;8;13806;
27184;03257003;RANNENBERG;Rannenberg bei Rinteln;52.21660;9.24729;;31749;;;;SHG;;8;13806;
27054;03257003;REHREN;Rehren bei Rinteln;52.23397;9.23584000000005;;31749;;;;SHG;;8;13806;
27176;03257003;ROLFSHAGEN;Rolfshagen, Kreis Grafschaft Schaumburg;52.23190;9.14422;;31749;;;;SHG;;8;13806;
27165;03257003;SCHOHOLTENSEN;Schoholtensen;52.26790;9.28603;;31749;;;;SHG;;8;13806;
27115;03257003;WESTERWALD;Westerwald bei Rinteln;52.24990;9.23705;;31749;;;;SHG;;8;13806;
27112;03257003;WIERSEN;Wiersen;52.26553;9.30664000000002;;31749;;;;SHG;;8;13806;
13815;03257004;AUHAGEN;Auhagen;52.39342;9.28323999999998;Samtgemeinde Sachsenhagen;31553;05725;1374;12;SHG;Gemeinde;6;586;
26915;03257004;AUHAGEN;Auhagen;52.3934143041495;9.2837879312134;Samtgemeinde Sachsenhagen;31553;;;;SHG;;8;13815;
26914;03257004;DUEDINGHAUSEN;Düdinghausen, Kreis Grafschaft Schaumburg;52.41390;9.29750;Samtgemeinde Sachsenhagen;31553;;;;SHG;;8;13815;
13896;03257005;BAD EILSEN;Bad Eilsen;52.24140;9.10255;Samtgemeinde Eilsen;31707;05722;2353;2;SHG;Gemeinde;6;586;
13962;03257006;BAD NENNDORF;Bad Nenndorf;52.3407;9.36717;Samtgemeinde Nenndorf;31542;05723;10062;23;SHG;Stadt;6;586;
26955;03257006;BAD NENNDORF;Bad Nenndorf;52.3358;9.3774;Samtgemeinde Nenndorf;31542;;;;SHG;;8;13962;
26954;03257006;HORSTEN;Horsten, Kreis Grafschaft Schaumburg;52.33930;9.35182;Samtgemeinde Nenndorf;31542;;;;SHG;;8;13962;
26953;03257006;RIEPEN;Riepen;52.34470;9.33428;Samtgemeinde Nenndorf;31542;;;;SHG;;8;13962;
26952;03257006;WALTRINGHAUSEN;Waltringhausen, Kreis Grafschaft Schaumburg;52.34290;9.40518;Samtgemeinde Nenndorf;31542;;;;SHG;;8;13962;
14187;03257007;BECKEDORF;Beckedorf bei Stadthagen;52.34430;9.31673;Samtgemeinde Lindhorst;31699;05725;1552;10;SHG;Gemeinde;6;586;
15085;03257008;BUCHHOLZ;Buchholz bei Stadthagen;52.22610;9.12375;Samtgemeinde Eilsen;31710;05751;817;2;SHG;Gemeinde;6;586;
15110;03257009;BUECKEBURG;Bückeburg;52.28450;9.04948;;31675;05722;20883;69;SHG;Stadt;6;586;
26847;03257009;ACHUM;Achum;52.28680;9.08501;;31675;;;;SHG;;8;15110;
26867;03257009;BERGDORF;Bergdorf;52.25480;9.06235;;31675;;;;SHG;;8;15110;
26898;03257009;BUECKEBURG;Bückeburg;52.26070;9.04919;;31675;;;;SHG;;8;15110;
26896;03257009;CAMMER;Cammer;52.31190;8.99656;;31675;;;;SHG;;8;15110;
27290;03257009;EVESEN;Evesen;52.28180;8.99437;;31675;;;;SHG;;8;15110;
26981;03257009;LUHDEN-SELLIENDORF;Luhden-Selliendorf;52.22520;9.09232;Samtgemeinde Eilsen;31711;;;;SHG;;8;15110;
27228;03257009;MEINSEN;Meinsen;52.29660;9.05211;;31675;;;;SHG;;8;15110;
27216;03257009;MUESINGEN;Müsingen;52.27010;9.07258;;31675;;;;SHG;;8;15110;
27174;03257009;RUSBEND;Rusbend;52.31190;9.06819;;31675;;;;SHG;;8;15110;
27167;03257009;SCHEIE;Scheie;52.27628;9.05425000000002;;31675;;;;SHG;;8;15110;
27127;03257009;WARBER;Warber;52.29390;9.06088;;31675;;;;SHG;;8;15110;
17760;03257010;HAGENBURG;Hagenburg bei Wunstorf;52.43410;9.33170;Samtgemeinde Sachsenhagen;31558;05033;4497;16;SHG;Flecken;6;586;
26913;03257010;ALTENHAGEN;Altenhagen;52.43820;9.34310;Samtgemeinde Sachsenhagen;31558;;;;SHG;;8;17760;
26912;03257010;HAGENBURG;Hagenburg;52.43010;9.32031;Samtgemeinde Sachsenhagen;31558;;;;SHG;;8;17760;
17963;03257011;HASTE;Haste bei Wunstorf;52.37980;9.39202;Samtgemeinde Nenndorf;31559;05723;2582;11;SHG;Gemeinde;6;586;
18043;03257012;HEESSEN;Heeßen;52.23460;9.10694;Samtgemeinde Eilsen;31707;05722;1548;2;SHG;Gemeinde;6;586;
18145;03257013;HELPSEN;Helpsen;52.3035;9.12521;Samtgemeinde Nienstädt;31691;05724;2066;8;SHG;Gemeinde;6;586;
26941;03257013;HELPSEN;Helpsen;52.31072;9.12000999999998;Samtgemeinde Nienstädt;31691;;;;SHG;;8;18145;
26940;03257013;KIRCHHORSTEN;Kirchhorsten;52.30290;9.13252;Samtgemeinde Nienstädt;31691;;;;SHG;;8;18145;
26939;03257013;SUEDHORSTEN;Südhorsten;52.29660;9.12594;Samtgemeinde Nienstädt;31691;;;;SHG;;8;18145;
18277;03257014;HESPE;Hespe bei Stadthagen;52.32480;9.11010;Samtgemeinde Nienstädt;31693;05721;2086;6;SHG;Gemeinde;6;586;
26938;03257014;HIDDENSEN;Hespe-Hiddensen;52.33350;9.10474;Samtgemeinde Nienstädt;31693;;;;SHG;;8;18277;
26937;03257014;LEVESEN;Levesen, Kreis Schaumb-Lippe;52.32140;9.11936;Samtgemeinde Nienstädt;31693;;;;SHG;;8;18277;
26936;03257014;STEMMEN;Stemmen, Kreis Schaumb-Lippe;52.31960;9.10621;Samtgemeinde Nienstädt;31693;;;;SHG;;8;18277;
18307;03257015;HEUERSSEN;Heuerßen;52.3286019056854;9.27867793121345;Samtgemeinde Lindhorst;31700;05725;1018;4;SHG;Gemeinde;6;586;
26968;03257015;HEUERSSEN;Heuerßen;52.3294;9.27872;Samtgemeinde Lindhorst;31700;;;;SHG;;8;18307;
26967;03257015;KOBBENSEN;Kobbensen;52.33840;9.29042;Samtgemeinde Lindhorst;31700;;;;SHG;;8;18307;
18569;03257016;HOHNHORST;Hohnhorst bei Wunstorf;52.36570;9.35401;Samtgemeinde Nenndorf;31559;05723;2257;12;SHG;Gemeinde;6;586;
26951;03257016;HOHNHORST;Hohnhorst;52.36947;9.37130000000002;Samtgemeinde Nenndorf;31559;;;;SHG;;8;18569;
26950;03257016;OHNDORF;Ohndorf;52.35510;9.34963;Samtgemeinde Nenndorf;31559;;;;SHG;;8;18569;
27053;03257016;REHREN;Rehren bei Rodenberg, Deister;52.37310;9.34086;Samtgemeinde Nenndorf;31559;;;;SHG;;8;18569;
18713;03257017;HUELSEDE;Hülsede;52.2493;9.36278;Samtgemeinde Rodenberg;31867;05043;1056;16;SHG;Gemeinde;6;586;
26924;03257017;HUELSEDE;Hülsede;52.2499;9.36132;Samtgemeinde Rodenberg;31867;;;;SHG;;8;18713;
26923;03257017;MEINSEN;Meinsen;52.25530;9.35255;Samtgemeinde Rodenberg;31867;;;;SHG;;8;18713;
26922;03257017;SCHMARRIE;Schmarrie;52.24270;9.37448;Samtgemeinde Rodenberg;31867;;;;SHG;;8;18713;
20005;03257018;LAUENAU;Lauenau;52.27820;9.37850;Samtgemeinde Rodenberg;31867;05043;3923;16;SHG;Flecken;6;586;
26921;03257018;FEGGENDORF;Feggendorf;52.28360;9.38764;Samtgemeinde Rodenberg;31867;;;;SHG;;8;20005;
26920;03257018;LAUENAU;Lauenau;52.27280;9.36936;Samtgemeinde Rodenberg;31867;;;;SHG;;8;20005;
20009;03257019;LAUENHAGEN;Lauenhagen bei Stadthagen;52.36290;9.21805;Samtgemeinde Niedernwöhren;31714;05721;1464;10;SHG;Gemeinde;6;586;
26946;03257019;HUELSHAGEN;Hülshagen;52.36816;9.21694000000002;Samtgemeinde Niedernwöhren;31714;;;;SHG;;8;20009;
26945;03257019;LAUENHAGEN;Lauenhagen;52.35690;9.20928;Samtgemeinde Niedernwöhren;31714;;;;SHG;;8;20009;
20279;03257020;LINDHORST;Lindhorst bei Stadthagen;52.35817;9.28339000000005;Samtgemeinde Lindhorst;31698;05725;4752;8;SHG;Gemeinde;6;586;
26966;03257020;LINDHORST;Lindhorst;52.3578;9.28311;Samtgemeinde Lindhorst;31698;;;;SHG;;8;20279;
26965;03257020;OTTENSEN;Ottensen, Kreis Grafschaft Schaumburg;52.36810;9.29919;Samtgemeinde Lindhorst;31698;;;;SHG;;8;20279;
